Treadmil_v,Period,X,Y
0.8,23,9.135469436645508,-25.65872371196747
0.8,23,9.483907341957092,-17.421895265579224
0.8,23,9.66795539855957,-9.202402830123901
0.8,23,9.763144969940186,-4.759478569030762
0.8,23,9.750139951705933,0.6502509117126465
0.8,23,9.68134880065918,3.4395575523376465
0.8,23,9.399760723114014,14.0794038772583
0.8,23,8.724323272705078,33.77187252044678
0.8,23,7.608106970787048,55.81081509590149
0.8,23,6.148529648780823,72.97886610031128
0.8,23,4.367977976799011,89.02758359909058
0.8,23,2.0636042654514313,115.218685567379
0.8,23,-0.15846383571624756,111.10340505838394
0.8,23,-2.0964295864105225,96.89828753471375
0.8,23,-3.642120838165283,77.28456258773804
0.8,23,-4.954413890838623,65.61465263366699
0.8,23,-6.137526035308838,59.15560722351074
0.8,23,-7.092746257781982,47.76101112365723
0.8,23,-7.763795852661133,33.55247974395752
0.8,23,-8.302995681762695,26.959991455078125
0.8,23,-8.887210845947266,29.210758209228516
0.8,23,-9.502147674560547,30.746841430664062
0.8,23,-10.065950393676758,28.190135955810547
0.8,23,-10.593749046325684,26.38993263244629
0.8,23,-11.058279991149902,23.226547241210938
0.8,23,-11.321962356567383,13.184118270874023
0.8,23,-11.20596981048584,-5.799627304077148
0.8,23,-10.730948448181152,-23.751068115234375
0.8,23,-9.926750183105469,-40.20991325378418
0.8,23,-8.474339485168457,-72.62053489685059
0.8,23,-6.654646873474121,-90.9846305847168
0.8,24,-4.0041913986206055,-64.5266056060791
0.8,24,-3.127192497253418,-43.849945068359375
0.8,24,-2.8459529876708984,-14.061975479125977
0.8,24,-1.9675207138061523,-43.921613693237305
0.8,24,-0.8646049499511719,-55.14578819274902
